relative_second,timestamp_utc,current_replicas,desired_replicas,ready_replicas,available_replicas,hpa_cpu_percent,actual_cpu_cores,actual_memory_gib,requested_cpu_cores,requested_memory_gib,scale_direction,collector_error
0.0002348670004721498,2026-08-23T19:20:33.574583+00:00,1,1,1,1,0.0,0.000689763,0.055431365966796875,2.0,2.0,,
5.00060744899929,2026-08-23T19:20:38.697540+00:00,1,1,1,1,0.0,0.000689763,0.055431365966796875,2.0,2.0,,
10.001291603999562,2026-08-23T19:20:43.597745+00:00,1,1,1,1,0.0,0.000689763,0.055431365966796875,2.0,2.0,,
15.001554202999614,2026-08-23T19:20:48.561731+00:00,1,1,1,1,0.0,0.013155013,0.0556793212890625,2.0,2.0,,
20.002564349999375,2026-08-23T19:20:53.788103+00:00,1,1,1,1,0.0,0.013155013,0.0556793212890625,2.0,2.0,,
25.00330341299923,2026-08-23T19:20:58.556114+00:00,1,1,1,1,0.0,0.013155013,0.0556793212890625,2.0,2.0,,
30.003871992999848,2026-08-23T19:21:03.562040+00:00,1,1,1,1,0.0,0.013155013,0.0556793212890625,2.0,2.0,,
35.00474444599968,2026-08-23T19:21:08.562815+00:00,1,1,1,1,0.0,0.013155013,0.0556793212890625,2.0,2.0,,
40.00567944800059,2026-08-23T19:21:13.592130+00:00,1,1,1,1,0.0,0.013155013,0.0556793212890625,2.0,2.0,,
45.00640608499998,2026-08-23T19:21:18.559034+00:00,1,1,1,1,1.0,0.079143712,0.0559234619140625,2.0,2.0,,
50.00712885199937,2026-08-23T19:21:23.696018+00:00,1,1,1,1,1.0,0.079143712,0.0559234619140625,2.0,2.0,,
55.007962686999235,2026-08-23T19:21:28.564018+00:00,1,1,1,1,1.0,0.079143712,0.0559234619140625,2.0,2.0,,
60.00884717699955,2026-08-23T19:21:33.573828+00:00,1,1,1,1,1.0,0.079143712,0.0559234619140625,2.0,2.0,,
65.00945260700064,2026-08-23T19:21:39.903734+00:00,1,1,1,1,1.0,0.079143712,0.0559234619140625,2.0,2.0,,
70.01014295499954,2026-08-23T19:21:43.672908+00:00,1,1,1,1,1.0,0.079143712,0.0559234619140625,2.0,2.0,,
75.01123129999905,2026-08-23T19:21:48.547827+00:00,1,1,1,1,1.0,0.094427974,0.0554351806640625,2.0,2.0,,
80.01245844699952,2026-08-23T19:21:53.766196+00:00,1,1,1,1,1.0,0.094427974,0.0554351806640625,2.0,2.0,,
85.01354137999988,2026-08-23T19:21:58.568471+00:00,1,1,1,1,1.0,0.094427974,0.0554351806640625,2.0,2.0,,
90.01537363900025,2026-08-23T19:22:03.582526+00:00,1,1,1,1,5.0,0.094427974,0.0554351806640625,2.0,2.0,,
95.01633475800008,2026-08-23T19:22:08.595144+00:00,1,1,1,1,5.0,0.094427974,0.0554351806640625,2.0,2.0,,
100.01802729600058,2026-08-23T19:22:13.643822+00:00,1,1,1,1,5.0,0.094427974,0.0554351806640625,2.0,2.0,,
105.01857446099893,2026-08-23T19:22:18.666733+00:00,1,1,1,1,5.0,0.168939943,0.0556793212890625,2.0,2.0,,
110.01897156799896,2026-08-23T19:22:23.811905+00:00,1,1,1,1,5.0,0.168939943,0.0556793212890625,2.0,2.0,,
115.01954765600021,2026-08-23T19:22:28.591417+00:00,1,1,1,1,5.0,0.168939943,0.0556793212890625,2.0,2.0,,
120.02018363199932,2026-08-23T19:22:33.578466+00:00,1,1,1,1,5.0,0.168939943,0.0556793212890625,2.0,2.0,,
125.02051955299976,2026-08-23T19:22:38.783032+00:00,1,1,1,1,5.0,0.168939943,0.0556793212890625,2.0,2.0,,
130.02079922899975,2026-08-23T19:22:43.582159+00:00,1,1,1,1,5.0,0.168939943,0.0556793212890625,2.0,2.0,,
135.02163127200038,2026-08-23T19:22:48.609279+00:00,1,1,1,1,5.0,0.290271313,0.0575408935546875,2.0,2.0,,
140.02198236999902,2026-08-23T19:22:53.773601+00:00,1,1,1,1,5.0,0.290271313,0.0575408935546875,2.0,2.0,,
145.02206315200056,2026-08-23T19:22:58.648568+00:00,1,1,1,1,5.0,0.290271313,0.0575408935546875,2.0,2.0,,
150.022326024,2026-08-23T19:23:03.610342+00:00,1,1,1,1,5.0,0.290271313,0.0575408935546875,2.0,2.0,,
155.02323610199892,2026-08-23T19:23:08.608551+00:00,1,1,1,1,16.0,0.290271313,0.0575408935546875,2.0,2.0,,
160.02398389399968,2026-08-23T19:23:13.675517+00:00,1,1,1,1,16.0,0.290271313,0.0575408935546875,2.0,2.0,,
165.02421990499897,2026-08-23T19:23:18.659470+00:00,1,1,1,1,16.0,0.371310866,0.0575408935546875,2.0,2.0,,
170.02502584799913,2026-08-23T19:23:23.747307+00:00,1,1,1,1,16.0,0.371310866,0.0575408935546875,2.0,2.0,,
175.0261238410003,2026-08-23T19:23:28.596702+00:00,1,1,1,1,16.0,0.371310866,0.0575408935546875,2.0,2.0,,
180.02660905399898,2026-08-23T19:23:33.708624+00:00,1,1,1,1,16.0,0.371310866,0.0575408935546875,2.0,2.0,,
185.02718215200002,2026-08-23T19:23:38.671735+00:00,1,1,1,1,16.0,0.371310866,0.0575408935546875,2.0,2.0,,
190.02797464200012,2026-08-23T19:23:43.601207+00:00,1,1,1,1,16.0,0.371310866,0.0575408935546875,2.0,2.0,,
195.02828151500034,2026-08-23T19:23:48.595293+00:00,1,1,1,1,16.0,0.471704246,0.0589599609375,2.0,2.0,,
200.02857866200065,2026-08-23T19:23:53.751536+00:00,1,1,1,1,16.0,0.471704246,0.0589599609375,2.0,2.0,,
205.0297271519994,2026-08-23T19:23:58.587122+00:00,1,1,1,1,16.0,0.471704246,0.0589599609375,2.0,2.0,,
210.03032138799972,2026-08-23T19:24:03.582006+00:00,1,1,1,1,16.0,0.471704246,0.0589599609375,2.0,2.0,,
215.03127182500066,2026-08-23T19:24:08.659762+00:00,1,1,1,1,16.0,0.471704246,0.0589599609375,2.0,2.0,,
220.03214572099932,2026-08-23T19:24:13.673968+00:00,1,1,1,1,16.0,0.471704246,0.0589599609375,2.0,2.0,,
225.0328835170003,2026-08-23T19:24:18.617791+00:00,1,1,1,1,27.0,0.526619056,0.059112548828125,2.0,2.0,,
230.03348292900046,2026-08-23T19:24:23.744946+00:00,1,1,1,1,27.0,0.526619056,0.059112548828125,2.0,2.0,,
235.03466023299916,2026-08-23T19:24:28.661802+00:00,1,1,1,1,27.0,0.526619056,0.059112548828125,2.0,2.0,,
240.03556142699927,2026-08-23T19:24:33.596256+00:00,1,1,1,1,27.0,0.526619056,0.059112548828125,2.0,2.0,,
245.03611827399982,2026-08-23T19:24:38.238986+00:00,,,,,,,,,,,"command failed (1): kubectl -n arm-stage1 get hpa arm-web -o json
The connection to the server 34.116.244.255 was refused - did you specify the right host or port?"
250.03829452299942,2026-08-23T19:24:43.632167+00:00,1,1,1,1,27.0,0.526619056,0.059112548828125,2.0,2.0,,
255.03915355400022,2026-08-23T19:24:48.618864+00:00,1,1,1,1,27.0,0.508098496,0.05912017822265625,2.0,2.0,,
260.03934221000054,2026-08-23T19:24:53.796985+00:00,1,1,1,1,27.0,0.508098496,0.05912017822265625,2.0,2.0,,
265.0401929620002,2026-08-23T19:24:58.609680+00:00,1,1,1,1,27.0,0.508098496,0.05912017822265625,2.0,2.0,,
270.0411843990005,2026-08-23T19:25:03.703921+00:00,1,1,1,1,27.0,0.508098496,0.05912017822265625,2.0,2.0,,
275.0418399800001,2026-08-23T19:25:08.695983+00:00,1,1,1,1,27.0,0.508098496,0.05912017822265625,2.0,2.0,,
280.0420039979999,2026-08-23T19:25:13.610404+00:00,1,1,1,1,27.0,0.508098496,0.05912017822265625,2.0,2.0,,
285.04303329699906,2026-08-23T19:25:18.606404+00:00,1,1,1,1,25.0,0.50442791,0.0588836669921875,2.0,2.0,,
290.0434023109992,2026-08-23T19:25:23.804103+00:00,1,1,1,1,25.0,0.50442791,0.0588836669921875,2.0,2.0,,
295.0440030409991,2026-08-23T19:25:28.634084+00:00,1,1,1,1,25.0,0.50442791,0.0588836669921875,2.0,2.0,,
300.0448090179998,2026-08-23T19:25:33.629878+00:00,1,1,1,1,25.0,0.50442791,0.0588836669921875,2.0,2.0,,
305.04583772799924,2026-08-23T19:25:38.785426+00:00,1,1,1,1,25.0,0.50442791,0.0588836669921875,2.0,2.0,,
310.04758156999924,2026-08-23T19:25:43.622593+00:00,1,1,1,1,25.0,0.50442791,0.0588836669921875,2.0,2.0,,
315.047830006999,2026-08-23T19:25:48.618937+00:00,1,1,1,1,25.0,0.483021511,0.058887481689453125,2.0,2.0,,
320.0488869259989,2026-08-23T19:25:53.805877+00:00,1,1,1,1,25.0,0.483021511,0.058887481689453125,2.0,2.0,,
325.04938027500066,2026-08-23T19:25:58.624350+00:00,1,1,1,1,25.0,0.483021511,0.058887481689453125,2.0,2.0,,
330.0499469009992,2026-08-23T19:26:03.635207+00:00,1,1,1,1,25.0,0.483021511,0.058887481689453125,2.0,2.0,,
335.0502761070002,2026-08-23T19:26:08.639124+00:00,1,1,1,1,25.0,0.483021511,0.058887481689453125,2.0,2.0,,
340.0506084890003,2026-08-23T19:26:13.646997+00:00,1,1,1,1,33.0,0.483021511,0.058887481689453125,2.0,2.0,,
345.0515489089994,2026-08-23T19:26:18.781189+00:00,1,1,1,1,33.0,0.592391791,0.05864715576171875,2.0,2.0,,
350.0521017840001,2026-08-23T19:26:23.777459+00:00,1,1,1,1,33.0,0.592391791,0.05864715576171875,2.0,2.0,,
355.0529298399997,2026-08-23T19:26:28.621516+00:00,1,1,1,1,27.0,0.592391791,0.05864715576171875,2.0,2.0,,
360.0533335079999,2026-08-23T19:26:33.726020+00:00,1,1,1,1,27.0,0.592391791,0.05864715576171875,2.0,2.0,,
365.05394157000046,2026-08-23T19:26:38.775947+00:00,1,1,1,1,27.0,0.592391791,0.05864715576171875,2.0,2.0,,
370.0547051600006,2026-08-23T19:26:43.637994+00:00,1,1,1,1,27.0,0.592391791,0.05864715576171875,2.0,2.0,,
375.05490144800024,2026-08-23T19:26:48.642629+00:00,1,1,1,1,27.0,0.716031272,0.05937957763671875,2.0,2.0,,
380.05605572700006,2026-08-23T19:26:53.910340+00:00,1,1,1,1,33.0,0.716031272,0.05937957763671875,2.0,2.0,,
385.0570677809992,2026-08-23T19:26:58.648273+00:00,1,1,1,1,33.0,0.716031272,0.05937957763671875,2.0,2.0,,
390.0573381129998,2026-08-23T19:27:03.677691+00:00,1,1,1,1,33.0,0.716031272,0.05937957763671875,2.0,2.0,,
395.0585112509998,2026-08-23T19:27:08.661098+00:00,1,1,1,1,33.0,0.716031272,0.05937957763671875,2.0,2.0,,
400.05943419100004,2026-08-23T19:27:13.640566+00:00,1,1,1,1,33.0,0.716031272,0.05937957763671875,2.0,2.0,,
405.06023819499933,2026-08-23T19:27:18.627180+00:00,1,1,1,1,33.0,0.574566496,0.059368133544921875,2.0,2.0,,
410.0605407050007,2026-08-23T19:27:23.740184+00:00,1,1,1,1,33.0,0.574566496,0.059368133544921875,2.0,2.0,,
415.0615292170005,2026-08-23T19:27:28.632589+00:00,1,1,1,1,29.0,0.574566496,0.059368133544921875,2.0,2.0,,
