second,phase,offered_rps,attempted,success,errors,error_rate,p50_ms,p95_ms,p99_ms,mean_ms,scheduler_lateness_p95_ms
233,business,52,52,52,0,0.0,47.178845499729505,48.55411095022646,48.79077939014678,47.1295747500405,1.178721046926512
234,business,51,51,51,0,0.0,46.805612999378354,47.92640699997719,48.178766499404446,46.79555499990552,1.1175455683769542
235,business,51,51,51,0,0.0,46.55512600038492,67.9388545004258,84.43966699996963,49.16195137261906,1.477584363783535
236,business,49,49,49,0,0.0,46.55731599996216,47.95276599979843,48.15786140090495,46.57976034683756,1.1377603681467008
237,business,51,51,51,0,0.0,46.495398000843124,48.04305000016029,48.365139499765064,46.65071415675972,1.0672590406102245
238,business,49,49,49,0,0.0,46.622234000096796,47.795852200943045,48.42912275969866,46.63157553058023,1.0986285389662953
239,business,50,50,50,0,0.0,46.61497949928162,47.58295290048409,48.63211212099486,46.62813451999682,1.0396166499049286
240,business,48,48,48,0,0.0,46.830008500364784,48.41818855074962,61.890355039704474,47.35898933343682,1.1827930678919074
241,business,52,52,52,0,0.0,46.451391999653424,48.26427195021097,48.350816189922625,46.607492346118725,1.0563651312622824
242,business,48,48,48,0,0.0,46.60459149909002,47.94598385024074,48.24893070956023,46.67760758305425,1.1277162509031768
243,business,50,50,50,0,0.0,46.697390499502944,48.57217250037138,48.78143160023683,46.746456119944924,1.1324630002491176
244,business,51,51,51,0,0.0,46.50341999877128,48.00056400017638,48.33761749978294,46.61593227437526,1.0195095783274155
245,business,51,51,50,1,0.0196078431372549,46.629619000668754,87.63443600037135,123.08850800036453,51.108544000182484,1.1058617837989004
246,business,51,51,51,0,0.0,46.76546200062148,48.28118099976564,48.585698500573926,46.84134660794157,1.0791694121508044
247,business,49,49,49,0,0.0,46.64576200048032,47.844542000530055,48.164850999528426,46.65633195921201,1.083405605822918
248,business,51,51,51,0,0.0,46.82249199868238,48.31941100019321,48.65489050007454,46.84241345107605,1.1284254214842804
249,business,52,52,52,0,0.0,47.074884500034386,48.51215334965673,48.64135458032251,47.13649713466321,1.1436283665716473
250,business,50,50,50,0,0.0,46.50587949890905,48.675906249991385,61.83550651909168,47.21074472010514,1.1833645504339074
251,business,52,52,52,0,0.0,46.92711949974182,48.011698849859386,48.19022654919536,46.90644461526552,1.0347518771595787
252,business,51,51,51,0,0.0,46.53319300086878,47.89027300012094,48.34076699989964,46.74778911765886,1.1333526672387961
253,business,47,47,47,0,0.0,46.52284100120596,47.94853629955469,48.03795816042111,46.640230531998085,1.114650875024381
254,business,50,50,50,0,0.0,46.776328998930694,48.0921540500276,48.329460670829576,46.857787579829164,1.1436329510615906
255,business,47,47,46,1,0.02127659574468085,46.891535001122975,86.08862460041577,618.4803026403089,70.85338580834511,1.13863943843171
256,business,50,50,50,0,0.0,46.56881299979432,48.03750159908304,48.31884539022212,46.70785306021571,1.125266050803475
257,business,49,49,49,0,0.0,46.63721200086002,47.660208999514,47.81120064020797,46.71264602052825,1.0877135191549314
258,business,51,51,51,0,0.0,46.81486200024665,47.81540100066195,48.12503100038157,46.71277341196187,1.0129800302820513
259,business,47,47,47,0,0.0,46.47664000003715,47.9032389999702,48.09214258057182,46.58281906372298,1.110268777665624
260,business,52,52,52,0,0.0,47.089674499147804,52.258014149902024,59.78888282019399,47.69070288470035,1.1236986923904626
261,business,47,47,47,0,0.0,46.762562000367325,48.17171819940995,48.414996540486754,46.764632531816694,1.1689564364132823
262,business,47,47,47,0,0.0,46.887622000213014,47.74792829994112,48.107934100517014,46.78789021272678,1.1159965935803484
263,business,47,47,47,0,0.0,46.68281300109811,47.74083880074613,48.96809806014062,46.7328863830536,1.1164039795403373
264,business,47,47,47,0,0.0,46.667366001202026,47.76079540060891,48.05935256095836,46.66290872340509,1.0872096807361231
265,business,52,52,52,0,0.0,47.23375500088878,82.19150619988801,575.6566153798686,69.37938105752787,1.4947833577934946
266,business,51,51,51,0,0.0,46.80878299950564,48.30077099995833,48.45453149937384,46.8824416076292,0.9972440984711284
267,business,51,51,51,0,0.0,46.70227499991597,48.02156250025291,48.31554599968513,46.84425247040624,1.1419418924560887
268,business,48,48,48,0,0.0,46.418320500379195,47.878860750006424,48.22050271961416,46.63536470847399,1.138123400596669
269,business,50,50,50,0,0.0,46.752088999710395,47.97875455033136,48.59451313035606,46.87974478008982,1.1439123995842237
270,business,50,50,50,0,0.0,46.76286300036736,48.23142714876667,50.310132270042224,46.90954824010987,1.1722048008778072
271,business,50,50,48,2,0.04,47.01532849958312,116.55420090028196,136.99694831013403,53.228650859964546,1.1220995000257972
272,business,48,48,48,0,0.0,46.38619399975141,47.82599890013444,48.338950350535015,46.524890124828744,1.1324181012241752
273,business,51,51,51,0,0.0,47.00004999904195,48.094605000187585,48.24901699976181,46.893593941122695,1.1092020586147555
274,business,50,50,50,0,0.0,46.69244900014746,47.86963169990486,48.300203119779326,46.72277584009862,1.1478912007987674
275,business,50,50,50,0,0.0,46.42261349908949,93.69376875001757,110.53137352988412,51.720573639904615,1.2298292504056008
276,business,48,48,48,0,0.0,46.75190899979498,47.68374524919636,47.85115074939313,46.711542291670106,1.1543258669917122
277,business,48,48,48,0,0.0,46.60253099973488,47.752778100129945,48.00207313053761,46.69865464590354,1.1274587345724285
278,business,50,50,50,0,0.0,46.44802399980108,48.02308950056613,48.09312525076166,46.53100175990403,1.1085905002801155
279,business,49,49,49,0,0.0,46.615158000349766,47.45948899908399,47.59347812003398,46.55149083670522,1.0795769034302793
280,business,49,49,49,0,0.0,46.804482999505126,48.30981100021745,48.46036251998157,46.82407555094182,1.1501747107104165
281,business,51,51,51,0,0.0,46.76780199952191,47.892427999613574,48.17601400009153,46.77860839229634,1.1038327747883159
282,business,48,48,48,0,0.0,46.57934250008111,48.05671404965324,48.169497870549094,46.715520416910294,1.0678699501113442
283,business,50,50,50,0,0.0,46.150381000188645,47.82665035036189,48.45746755019718,46.36512816003233,1.0991311502039025
284,business,46,46,46,0,0.0,46.812693999527255,47.55561674983255,47.811026500585285,46.648087717427266,1.154475609837391
285,business,49,49,49,0,0.0,46.530571999028325,79.95582460098379,115.63263315947555,50.90761063254423,1.2049149478116306
286,business,49,49,49,0,0.0,46.74101099953987,47.77375039993785,48.00789867986168,46.61955267362586,1.0742953967564972
287,business,46,46,46,0,0.0,46.590584999648854,47.519783249754255,48.1114054491627,46.57715456493821,1.1341660770085582
288,business,49,49,49,0,0.0,46.77941100089811,47.915395800737315,48.182331559219165,46.685532999877715,1.1638210933597293
289,business,47,47,47,0,0.0,46.81065300064802,48.374182100451435,48.49403992033331,46.79689672353716,1.1192391439180938
290,business,49,49,49,0,0.0,46.40035099873785,47.88758539943956,48.55170627888583,46.54057418345622,1.1135229640785838
291,business,49,49,49,0,0.0,46.41777700089733,47.75975519987696,48.0611096402572,46.59443453067292,1.128215135395294
292,business,46,46,46,0,0.0,46.84670750066289,47.84806024963473,48.02429295023103,46.76547243489831,1.1294121968603577
293,business,50,50,50,0,0.0,46.530423499461904,47.78765234923412,48.31788005934868,46.62137429979339,1.0774540498459826
294,business,47,47,47,0,0.0,46.90710999966541,48.013181300302676,48.18086484014202,46.76864746811879,1.1410776622142293
295,business,46,46,46,0,0.0,46.938432000388275,103.48274975103777,125.23040345013207,52.29792145647757,1.131833739236754
296,business,48,48,48,0,0.0,46.516157999576535,47.97104374974879,48.384933419001754,46.582340416610656,1.0601992001284088
297,business,46,46,46,0,0.0,47.15501450027659,47.90566300016508,48.03324525037169,46.88859971721958,1.1466018158898805
298,business,46,46,46,0,0.0,46.67372600033559,47.81261399921277,48.09614345076625,46.67106167392416,1.0724672947617364
299,business,49,49,49,0,0.0,46.7129249991558,47.6888623990817,47.981705159836565,46.68389342853571,1.1435835596785182
300,lunch_spike,46,46,46,0,0.0,46.67597699972248,47.86399375052497,49.201961999187915,46.68321784779634,1.1541912172106095
301,lunch_spike,49,49,48,1,0.02040816326530612,46.595284000432,48.46038820032845,48.61786975925497,46.143033347032876,1.1304191470117075
302,lunch_spike,51,51,51,0,0.0,46.66879799879098,48.02281749925896,48.52572199979477,46.73903511752096,0.9624854119465454
303,lunch_spike,50,50,50,0,0.0,46.39082199992117,47.650101300769165,47.93675651997546,46.53294024003117,1.1388546008674894
304,lunch_spike,52,52,52,0,0.0,46.79627500081551,48.28096719993482,48.536945509913494,46.86416840401692,1.0985387539221847
305,lunch_spike,53,53,52,1,0.018867924528301886,47.3974630003795,106.05645179930434,137.22329660020463,53.05505390561797,1.8441327207256104
306,lunch_spike,50,50,50,0,0.0,46.529808499144565,48.157937100131676,48.88832202041158,46.73826825994183,1.1135725004351116
307,lunch_spike,50,50,50,0,0.0,46.88329650070955,47.7311871002712,48.100711349707126,46.7573409599936,1.080099500813958
308,lunch_spike,55,55,55,0,0.0,46.99077000077523,47.80374530055269,47.965541579105775,46.91397585457625,1.350380153962759
309,lunch_spike,56,56,56,0,0.0,46.65068349913781,47.94945575122256,48.127728500185185,46.66535764278836,1.1711178581208515
310,lunch_spike,56,56,56,0,0.0,46.72784050035261,48.53739300097004,49.2140927991386,46.92478398221413,1.3129169651620032
311,lunch_spike,56,56,56,0,0.0,46.71934199996031,47.56139649953184,47.99755759895561,46.68343976767834,1.2190398579150497
312,lunch_spike,56,56,56,0,0.0,46.9629654999153,48.017144500136055,48.36567145011941,46.91786969637438,1.1365526802364911
313,lunch_spike,59,59,59,0,0.0,46.54438700163155,47.998802901202,48.426843940324034,46.635762203473185,1.1291088310827035
314,lunch_spike,58,58,58,0,0.0,46.364883999558515,47.829351549899,48.036201841150614,46.55571363789555,1.1500873022669111
315,lunch_spike,59,59,57,2,0.03389830508474576,46.63777600035246,89.0071776992045,126.32857392083682,51.37904893222262,1.1817136355603
316,lunch_spike,61,61,61,0,0.0,46.749985000133165,47.93928000071901,48.2082000002265,46.69429160648939,1.114795786634204
317,lunch_spike,56,56,56,0,0.0,46.68522250085516,47.702894249596284,47.96899004977604,46.69610753584103,1.1051415367546724
318,lunch_spike,61,61,61,0,0.0,46.377804999792716,47.870242000499275,48.35087639912672,46.48957677034291,1.0672206881281454
319,lunch_spike,61,61,61,0,0.0,46.44480499882775,47.7107149999938,47.84335559961619,46.60270132778545,1.0988145586452447
320,lunch_spike,58,58,58,0,0.0,46.87960950013803,48.93188079977335,55.440408480008045,47.106395258604856,1.1389729391339642
321,lunch_spike,60,60,60,0,0.0,46.795604001090396,47.67008489916407,48.1039998995584,46.76382603338425,1.1069341007896583
322,lunch_spike,64,64,64,0,0.0,46.43948949978949,47.33398285006842,47.87864558022193,46.445062640628976,1.133838901296258
323,lunch_spike,63,63,63,0,0.0,46.4859969997633,47.74066229874734,47.90955736076285,46.58151480962549,1.1182100632140646
324,lunch_spike,64,64,64,0,0.0,46.526862000064284,47.61002679979356,48.118893970331555,46.56363117186402,1.39320500093163
325,lunch_spike,63,63,61,2,0.031746031746031744,46.80699900018226,114.93351490116763,217.71855563987685,56.919887237993876,1.3290361073813979
326,lunch_spike,65,65,65,0,0.0,46.75307999968936,47.78232099888555,48.1469554794603,46.6722390922279,1.1020949394151103
327,lunch_spike,68,68,68,0,0.0,46.666906499922334,47.673892101101956,47.752308080853254,46.54813295610438,1.5795269328009454
328,lunch_spike,69,69,69,0,0.0,46.63603399967542,47.769219200199586,47.85283719997096,46.650505884036136,2.13125051377574
329,lunch_spike,67,67,67,0,0.0,46.45822299971769,47.67827839968959,47.86395782004547,46.48244504468453,1.1997952758974861
330,lunch_spike,69,69,69,0,0.0,46.69775200090953,48.631664799904684,49.97871780011336,46.84270362317414,1.9452162730885902
331,lunch_spike,65,65,64,1,0.015384615384615385,47.07852600040496,122.92248439989633,568.9624749606442,71.86782553858043,1.273872154706623
332,lunch_spike,66,66,65,1,0.015151515151515152,46.38147100013157,47.86019149969434,48.06585995011119,45.84673957577417,1.192548318158515
333,lunch_spike,70,70,69,1,0.014285714285714285,46.62899950017163,47.858421450018795,48.108329239894374,46.29726665713991,2.132231507493998
334,lunch_spike,72,72,72,0,0.0,46.70878799970524,47.87912594993031,48.27330430029179,46.795932500168014,1.9987244277217542
335,lunch_spike,68,68,67,1,0.014705882352941176,46.914802001083444,113.02951579973524,155.8683689496683,53.91325927942436,1.915559941244282
336,lunch_spike,69,69,69,0,0.0,46.59050200098136,47.820911400413024,48.336264799072524,46.60566930434088,2.064736484317109
337,lunch_spike,72,72,71,1,0.013888888888888888,46.617934000096284,47.798830949795956,48.01921905960626,46.23801766668597,1.980999995612365
338,lunch_spike,71,71,70,1,0.014084507042253521,46.61167100130115,47.72135749954032,48.04423680052423,46.23857329585315,2.0967498458048794
339,lunch_spike,70,70,70,0,0.0,46.75927800053614,47.64503009955661,48.02647964997959,46.694631614315895,2.086729715210822
340,lunch_spike,71,71,70,1,0.014084507042253521,46.77130699928966,47.89746849928633,48.137323500122875,46.30234398576595,2.0690106766778626
341,lunch_spike,74,74,74,0,0.0,46.67800500010344,50.12309885078136,65.17594465050928,47.45444744585748,1.0621975710819243
342,lunch_spike,77,77,77,0,0.0,46.582379000028595,47.723184999631485,48.3019547603908,46.53692709082377,1.121528102157754
343,lunch_spike,73,73,73,0,0.0,46.515923999322695,47.803854599260376,48.200368999823695,46.678831191756004,1.1385706751752878
344,lunch_spike,79,79,79,0,0.0,46.405727000092156,47.64870549879561,48.1365148007535,46.49127279752733,1.1003425130184041
345,lunch_spike,74,74,74,0,0.0,46.8001480003295,131.23690685024482,400.02721850068684,69.12761677031577,1.7070586573936453
346,lunch_spike,76,76,76,0,0.0,46.61738700087881,47.88094100058515,48.419032000310835,46.64988464484946,1.1630701592366677
347,lunch_spike,80,80,80,0,0.0,46.53042300014931,47.58272640083305,47.815635980350635,46.50331227521747,1.1078414006078674
348,lunch_spike,75,75,74,1,0.013333333333333334,46.54944499998237,47.95227390022774,48.51249362098315,46.30901321341904,1.1530518668223522
349,lunch_spike,78,78,78,0,0.0,46.60033199888858,47.913149499981955,48.64717370877771,46.5822393460444,1.1736219425074523
350,lunch_spike,77,77,77,0,0.0,46.37289699894609,48.11427660097252,48.39705104051973,46.59628797412847,1.160319723203429
351,lunch_spike,79,79,79,0,0.0,46.52553200139664,47.74496340032783,49.511205739690915,46.58269989870203,1.1127330964882274
352,lunch_spike,85,85,85,0,0.0,46.64673600018432,47.58660740008054,47.69556535909942,46.58498981169781,1.042272765698726
353,lunch_spike,79,79,79,0,0.0,46.29640499842935,47.39777079994383,47.677354880397615,46.33125512661041,1.1421634331782116
354,lunch_spike,85,85,85,0,0.0,46.41615800028376,47.74281739955768,48.12568115943577,46.40315244706632,1.092803965366329
355,lunch_spike,87,87,85,2,0.022988505747126436,46.89541100015049,126.64585450002053,1064.0802919395355,78.6265226780551,1.2020213831419824
356,lunch_spike,82,82,82,0,0.0,46.36762449990783,47.49715134994403,47.61094171110017,46.42532985364108,1.1378083953786702
357,lunch_spike,88,88,88,0,0.0,46.555160499337944,47.82209899931331,48.232724639747175,46.503876159022184,1.128080850776314
358,lunch_spike,84,84,84,0,0.0,46.52393100059271,47.72148215006382,49.051415379999526,46.493122261987686,1.1350114623382976
359,lunch_spike,88,88,88,0,0.0,46.39582299932954,47.44548155031225,47.60888699940551,46.40766314789537,1.1678661048790673
360,afternoon,56,56,56,0,0.0,46.79710050095309,47.86554724933012,49.00596914940252,46.78093582145136,1.7161330360977445
361,afternoon,55,55,55,0,0.0,46.984163998786244,47.65773670078488,47.738035160073196,46.90039149089981,1.2511213546531508
362,afternoon,58,58,58,0,0.0,46.56445000000531,47.57333789984841,47.85222188953412,46.644784637747165,1.1204932769032894
363,afternoon,57,57,57,0,0.0,46.690454000781756,48.20130360094481,48.38894040003652,46.81719200013041,1.1526498285093112
364,afternoon,55,55,55,0,0.0,46.968687000116915,47.65717110058176,47.84620772021299,46.90040489093173,1.2037948286888422
365,afternoon,57,57,57,0,0.0,46.868119001374,90.23207300015207,113.67014051938895,51.61698084211502,1.1853671407152433
366,afternoon,55,55,55,0,0.0,46.663391000038246,47.837958200216235,48.108079999583424,46.84347550904601,1.156480519057368
367,afternoon,55,55,55,0,0.0,46.95784100113087,47.865609399923414,48.09649251932569,46.83018621802727,1.3164485193556172
368,afternoon,59,59,59,0,0.0,46.60584999874118,47.61064520007494,47.78098067959945,46.57963925412825,1.1097395621618489
369,afternoon,59,59,59,0,0.0,46.819921999485814,47.91773779961659,47.9962839001746,46.753228050905726,1.1313435545162065
370,afternoon,55,55,55,0,0.0,46.91610900044907,48.008760200900724,48.99583132017142,46.864151109085384,1.219284745639015
371,afternoon,59,59,59,0,0.0,46.67347099893959,47.65908759982267,48.12383220116317,46.63016693213371,1.1087706039688783
372,afternoon,58,58,58,0,0.0,46.773698500146565,48.049733500010916,48.3599276098721,46.86291855181606,1.1984589257735934
373,afternoon,54,54,54,0,0.0,46.76519100121368,47.79337720010517,48.47897801973886,46.84540096291635,1.5502833670325347
374,afternoon,54,54,54,0,0.0,47.03275700012455,48.24612524871554,48.44454675092493,47.08045774077618,1.7885950775962558
375,afternoon,56,56,56,0,0.0,47.04347150072863,95.39814200024921,116.69625645017737,52.39163633924753,1.2062336068083823
376,afternoon,59,59,59,0,0.0,46.73224699945422,47.727127098733035,48.08739947995491,46.71084779662216,1.1106448822829407
377,afternoon,59,59,59,0,0.0,46.28396999942197,47.749560599186225,48.32451731945184,46.506777576168886,1.1093089860878536
378,afternoon,55,55,55,0,0.0,46.554112999729114,47.716416000184836,48.10968882015004,46.604161509127486,1.1452421555077308
379,afternoon,57,57,57,0,0.0,46.85222700027225,47.78724320094625,48.06996395964234,46.79094215782498,1.1727311622962588
380,afternoon,59,59,59,0,0.0,46.52829299993755,51.35065679969557,55.29430123915519,47.00220772866811,1.1576900418731384
381,afternoon,55,55,55,0,0.0,46.85894799877133,47.85233460006566,47.88384042021789,46.85347318197521,1.1563873920749754
382,afternoon,55,55,55,0,0.0,46.58688199924654,47.90025300098932,48.03426699992997,46.6725228364918,1.16884628241678
383,afternoon,57,57,57,0,0.0,46.7248010008916,47.98085800030094,48.113379679925856,46.75763059646685,1.1488830808957573
384,afternoon,58,58,58,0,0.0,46.52530800103705,47.75853350129182,48.18061039932218,46.65931475856582,1.0671126542547427
385,afternoon,59,59,56,3,0.05084745762711865,47.28355999941414,84.87622720076617,111.38292090032341,51.31389625421434,1.2185810155642687
386,afternoon,59,59,59,0,0.0,46.531606998541974,47.67962670048291,48.345560040652344,46.57156569484899,1.0896294057602063
387,afternoon,54,54,54,0,0.0,46.67423000046256,47.89437985027689,48.18519236965585,46.83256324066557,1.4576456572285679
388,afternoon,55,55,55,0,0.0,46.62105799980054,47.81193799972243,48.268961540852615,46.75382810915339,1.1970740726610527
389,afternoon,55,55,55,0,0.0,47.064513000805164,48.04555520076974,48.17237935985759,47.04101958192371,1.1746400727133732
390,afternoon,58,58,58,0,0.0,46.373773499908566,47.58476749993861,48.04024269033107,46.51633786200144,1.137190882491268
391,afternoon,57,57,57,0,0.0,46.919423000872484,113.75403540077971,556.9369268403511,70.52756666694461,1.1270199054706609
392,afternoon,60,60,60,0,0.0,46.639634500934335,48.12681000057637,48.432079900303506,46.603572466695674,1.1637502668236266
393,afternoon,58,58,58,0,0.0,46.5653455012216,47.72102719880422,47.80571782959669,46.62528344823809,1.1857119347951084
394,afternoon,58,58,58,0,0.0,46.61373650014866,47.95946660069603,48.05335834109428,46.72118986208857,1.188027364150912
395,afternoon,59,59,58,1,0.01694915254237288,47.26154799936921,90.63186460116415,131.44348302041183,52.563336542411655,1.307111279311357
396,afternoon,56,56,56,0,0.0,46.74196349969861,47.58843074978358,47.8986989997793,46.73543542844527,1.0933374651358463
397,afternoon,60,60,60,0,0.0,46.56065299968759,47.845109299487376,48.147552000828,46.6589265666092,1.0991432171067572
398,afternoon,60,60,60,0,0.0,46.483488999001565,47.607090949350095,47.89970923928195,46.53200453324947,1.1563107843358011
399,afternoon,60,60,60,0,0.0,46.74052849986765,47.90900874922954,48.07669149893627,46.61646538321899,1.1508277497341624
400,afternoon,59,59,59,0,0.0,46.36899799879757,47.85625210060971,48.03762255982292,46.564532711858256,1.175117415004934
401,afternoon,56,56,56,0,0.0,46.85778500061133,47.77797599945188,48.089361199890845,46.7456088749064,1.127405751049082
402,afternoon,55,55,55,0,0.0,46.66167899995344,47.698731899618,47.78284759959206,46.75353938182525,1.2514571282736142
403,afternoon,57,57,57,0,0.0,46.32995100109838,47.67523519949464,48.32899863948114,46.45665947349411,1.181148792602471
404,afternoon,59,59,59,0,0.0,46.46218899870291,47.517760000846465,48.10823772037111,46.501793762772806,1.1121833487777621
405,afternoon,56,56,55,1,0.017857142857142856,46.833153500301705,109.29297524899084,550.6108478004562,69.35682999983328,1.222006715124735
406,afternoon,60,60,60,0,0.0,46.85631400025159,48.20801414989546,49.18963394018647,46.92203166666028,1.1534186677636171
407,afternoon,60,60,60,0,0.0,46.427006000158144,47.82481100119185,48.08606175916793,46.61445809991468,1.1579593018723244
408,afternoon,59,59,59,0,0.0,46.40548099996522,47.716073699848494,48.127415640701656,46.486099559318724,1.118171730377071
409,afternoon,58,58,58,0,0.0,46.448548999251216,47.694764399966516,47.85055252024904,46.50484091382231,1.1519886096721166
410,afternoon,56,56,56,0,0.0,46.840753499964194,48.11217300039061,49.10431090120255,46.90280110717789,1.3187322151679837
411,afternoon,60,60,60,0,0.0,46.61872999986372,47.68844115042157,47.87711672048317,46.64408453333332,1.1178640346770408
412,afternoon,56,56,56,0,0.0,46.97521999969467,47.7428272497491,47.96142195027642,46.80587369661485,1.2205230354993546
413,afternoon,58,58,58,0,0.0,46.59999099931156,47.78510089927295,48.053773770025145,46.68854677580886,1.1733949503650365
414,afternoon,60,60,60,0,0.0,46.887558501111926,48.02615065036662,48.10905639002158,46.877903483376336,1.1451137002950418
415,afternoon,59,59,59,0,0.0,47.36250799942354,311.1522398985471,368.15233225996064,114.52934505066847,1.299044812367356
416,afternoon,57,57,57,0,0.0,46.953856999607524,132.53439579966656,172.8566551209223,59.997548544025015,1.179293674067594
417,afternoon,61,61,61,0,0.0,46.77213700051652,47.580185999322566,47.895738600345794,46.7445650491322,1.121759623856633
418,afternoon,58,58,58,0,0.0,46.77267499937443,48.007379000318906,49.85943254076119,46.82938029296126,1.1257830729846319
419,afternoon,58,58,58,0,0.0,46.44771200037212,47.747588400397944,47.987692631231766,46.56113013795127,1.1066807535826229
420,afternoon,58,58,58,0,0.0,46.79059599948232,47.91344584973558,48.20366602958529,46.754584138053076,1.1584894226871256
421,afternoon,60,60,60,0,0.0,46.62234900024487,47.632498400980694,47.97983171070882,46.63328745015557,1.0901165160248638
422,afternoon,56,56,56,0,0.0,46.961115000158316,47.91976449905633,48.2616884498384,46.88755405371531,1.1410244283069915
423,afternoon,60,60,60,0,0.0,46.620619000350416,47.812208199229644,48.07196061990908,46.64938630009298,1.1468649012385868
424,afternoon,59,59,59,0,0.0,46.508489000189,47.42433210085437,47.76005405947217,46.51637608462883,1.1528301423822995
425,afternoon,61,61,60,1,0.01639344262295082,46.80635399927269,90.72260099856067,520.6416365999744,68.41815647534472,1.1214523292437661
426,afternoon,58,58,58,0,0.0,46.528264999324165,47.877402298945526,48.14149047891988,46.70915977564211,1.1533073265127314
427,afternoon,59,59,59,0,0.0,46.21941299956234,47.933912400003464,48.18581624123908,46.42431788140083,1.1190753661139752
428,afternoon,62,62,62,0,0.0,46.260090000032505,47.64229134934794,47.90153863035812,46.45359782241412,1.144681928508362
429,afternoon,56,56,56,0,0.0,46.73006700068072,47.85480174996337,48.15538634929908,46.7405315000633,1.1620328932622215
430,afternoon,61,61,61,0,0.0,46.4320939991012,48.369591000664514,48.80427759962913,46.675162426254246,1.1650610831566155
431,afternoon,59,59,59,0,0.0,46.52009200071916,47.857307400227,48.32228473973373,46.616505474403155,1.1464592229458503
432,afternoon,58,58,58,0,0.0,46.56558050010062,47.84453949896488,47.96182272006263,46.600510137821026,1.15280094978516
433,afternoon,58,58,58,0,0.0,46.454090499537415,47.425146001205576,47.590759519243875,46.49717743108466,1.0449265882016334
434,afternoon,58,58,58,0,0.0,46.76504649978597,47.695836150251125,48.179734290770284,46.73523851733049,1.1403547960981086
435,afternoon,61,61,60,1,0.01639344262295082,46.89556899938907,116.71030499928747,196.18039840061084,56.31522832777218,1.2465208856156096
436,afternoon,58,58,58,0,0.0,46.434540500740695,47.606999099116365,48.00129353980083,46.52637867243827,1.1206248816051811
437,afternoon,62,62,62,0,0.0,46.51786549948156,47.83660280090771,48.283348539753206,46.5921982420461,1.1080793810833711
438,afternoon,60,60,60,0,0.0,46.54499900061637,47.891278998758935,48.40916374041626,46.65115871666785,1.102312916827941
439,afternoon,58,58,58,0,0.0,46.70408500078338,47.843616999398364,48.037650110672985,46.75906803455793,1.1450241327111144
440,afternoon,61,61,61,0,0.0,46.819899000183796,62.017309999646386,92.93451979901874,49.2538400490868,1.1479436889203498
441,afternoon,60,60,60,0,0.0,46.56475249976211,47.87451089987371,47.911167940546875,46.677141733259,1.1508648667586385
442,afternoon,62,62,62,0,0.0,46.559223500480584,47.57606994899106,47.84903605008367,46.62800016127045,1.0860369471629383
443,afternoon,58,58,58,0,0.0,46.68577649954386,47.8274195492304,48.23291275059091,46.680865310353795,1.158944212784263
444,afternoon,61,61,61,0,0.0,46.812388000034844,48.03427199840371,48.1908542009478,46.853312836186085,1.1446478692960227
445,afternoon,57,57,56,1,0.017543859649122806,46.7682340004103,92.78435080013887,125.13730419952478,51.59163763154969,1.1896866042661716
446,afternoon,58,58,58,0,0.0,46.476167000037094,47.617784399608354,48.04508026032636,46.66204551734875,1.1235450175263395
447,afternoon,59,59,59,0,0.0,46.57509900061996,47.75673029944301,48.07890243915608,46.63321100001744,1.1181112753547495
448,afternoon,59,59,59,0,0.0,46.80126299899712,47.70202639974741,47.842845019295055,46.70985725419611,1.1381341586456983
449,afternoon,59,59,59,0,0.0,46.672870999827865,47.71206309997069,48.0345975398086,46.675961203479766,1.1164320161697106
450,evening_ramp,60,60,60,0,0.0,46.730002500225964,48.6486549505571,58.280393370478045,47.20864825003446,1.146565499220742
451,evening_ramp,62,62,60,2,0.03225806451612903,46.79360050067771,109.86830585106881,489.30683147034927,67.22358903231995,1.088342439106782
452,evening_ramp,61,61,61,0,0.0,46.71617200074252,47.62296700027946,47.851541000636644,46.61718816398624,1.1032811980840052
453,evening_ramp,62,62,62,0,0.0,46.36867200042616,48.08281990026444,48.27471583032093,46.68602146795175,1.0880941746108874
454,evening_ramp,64,64,64,0,0.0,46.712886000932485,47.91924114979338,48.32186117999299,46.80131743762672,1.1370065501978388
455,evening_ramp,61,61,60,1,0.01639344262295082,47.18165699887322,111.65605800124467,121.884007799963,52.67807465566339,1.3049725894234143
456,evening_ramp,67,67,67,0,0.0,46.7940449998423,47.772353700202075,47.97192361958878,46.76124482081031,1.1282752737315604
457,evening_ramp,61,61,61,0,0.0,47.23233499862545,48.104249999596504,48.26774600005592,46.973355606541354,1.1483257203508401
458,evening_ramp,64,64,64,0,0.0,46.552865999728965,47.822157200153015,48.00447763011107,46.6134749688365,1.414419850516424
459,evening_ramp,67,67,67,0,0.0,46.81570700086013,48.053778600478836,49.27815970011581,46.84156740295836,1.1521955051648547
460,evening_ramp,64,64,63,1,0.015625,46.707096000318415,47.890635800104064,48.27578763040947,46.31535426551636,1.267983399975492
461,evening_ramp,65,65,65,0,0.0,46.83586200007994,47.73146520019509,48.4085647205211,46.74414593847849,1.156528770297882
462,evening_ramp,65,65,65,0,0.0,46.932204999393434,47.95977340036188,48.125601918873144,46.9021789999925,1.2490708930272376
463,evening_ramp,70,70,69,1,0.014285714285714285,46.67933200016705,47.99297564995868,48.17409096072879,46.31296060010105,2.150629336028942
464,evening_ramp,70,70,70,0,0.0,46.67290300039895,47.8934029989432,48.14241589050653,46.612001542884435,2.066017606830428
